code,name,gender,country_code,nationality,disciplines,birth_date
1922213,MIHALJEVIC Fili,Male,CRO,Croatia,['Athletics'],31.07.1994
1922216,PARLOV KOSTRO Matea,Female,CRO,Croatia,['Athletics'],2.06.1992
1922220,TOLJ Marija,Female,CRO,Croatia,['Athletics'],29.11.1999
1922329,ILIEVA Yoana,Female,BUL,Bulgaria,['Fencing'],20.06.2001
1922341,PRAVDICA Fili,Male,CRO,Croatia,['Athletics'],28.07.1995
1922387,DIZ Fernando,Male,URU,Uruguay,['Sailing'],18.12.1999
1922393,MOREIRA FRASCHINI Dolores,Female,URU,Uruguay,['Sailing'],16.02.1999
1922424,ZIRK Kregor,Male,EST,Estonia,['Swimming'],3.07.1999
1922425,UMPIERRE Hernan,Male,URU,Uruguay,['Sailing'],2.02.2001
1922434,ACQUAVIVA Safiatou,Female,GUI,Guinea,['Athletics'],10.03.1999
1922593,ALEKNA Mykolas,Male,LTU,Lithuania,['Athletics'],28.09.2002
1922600,ALEKNA Martynas,Male,LTU,Lithuania,['Athletics'],25.08.2000
1922687,DIFFERT Nelli,Female,EST,Estonia,['Fencing'],24.07.1990
1922693,ZURLONI Matteo,Male,ITA,Italy,['Sport Climbing'],20.03.2002
1922695,COLLI Beatrice,Female,ITA,Italy,['Sport Climbing'],10.10.2004
1922697,ROGORA Laura,Female,ITA,Italy,['Sport Climbing'],28.04.2001
1922698,MORONI Camilla,Female,ITA,Italy,['Sport Climbing'],8.07.2001
1922706,MATUSEVICIUS Edis,Male,LTU,Lithuania,['Athletics'],30.06.1996
1922709,GALVYDYTE Gabija,Female,LTU,Lithuania,['Athletics'],17.01.2000
1922722,GUDZIUS Andrius,Male,LTU,Lithuania,['Athletics'],14.02.1991
1922728,GUMBS Ieva,Female,LTU,Lithuania,['Athletics'],23.11.1994
1922750,JASIUNAITE Liveta,Female,LTU,Lithuania,['Athletics'],26.07.1994
1922759,LOPEZ LIZARAZO Rene,Male,COL,Colombia,['Equestrian'],5.04.1964
1922819,KILTY Dovile,Female,LTU,Lithuania,['Athletics'],14.07.1993
1922895,MORAUSKAITE Modesta Juste,Female,LTU,Lithuania,['Athletics'],2.10.1995
1923000,PALSYTE Airine,Female,LTU,Lithuania,['Athletics'],13.07.1992
1923040,BALSAMO Elisa,Female,ITA,Italy,"['Cycling Road', 'Cycling Track']",27.02.1998
1923041,CECCHINI Elena,Female,ITA,Italy,['Cycling Road'],25.05.1992
1923042,GUAZZINI Vittoria,Female,ITA,Italy,['Cycling Track'],26.12.2000
1923044,PERSICO Silvia,Female,ITA,Italy,['Cycling Road'],25.07.1997
1923045,LONGO BORGHINI Elisa,Female,ITA,Italy,['Cycling Road'],10.12.1991
1923048,CONSONNI Chiara,Female,ITA,Italy,['Cycling Track'],24.06.1999
1923053,PATERNOSTER Letizia,Female,ITA,Italy,['Cycling Track'],22.07.1999
1923054,FIDANZA Martina,Female,ITA,Italy,['Cycling Track'],5.11.1999
1923138,ZAGAINOVA Diana,Female,LTU,Lithuania,['Athletics'],20.06.1997
1923516,VECE Miriam,Female,ITA,Italy,['Cycling Track'],16.03.1997
1923517,LAMON Francesco,Male,ITA,Italy,['Cycling Track'],5.02.1994
1923518,CONSONNI Simone,Male,ITA,Italy,['Cycling Track'],12.09.1994
1923519,VIVIANI Elia,Male,ITA,Italy,"['Cycling Road', 'Cycling Track']",7.02.1989
1923520,GANNA Filippo,Male,ITA,Italy,"['Cycling Road', 'Cycling Track']",25.07.1996
1923521,MORO Manlio,Male,ITA,Italy,['Cycling Track'],17.03.2002
1923529,MILAN Jonathan,Male,ITA,Italy,['Cycling Track'],1.10.2000
1923629,FLEETWOOD Tommy,Male,GBR,Great Britain,['Golf'],19.01.1991
1923694,RAFFAELI Sofia,Female,ITA,Italy,['Rhythmic Gymnastics'],19.01.2004
1923695,BALDASSARRI Milena,Female,ITA,Italy,['Rhythmic Gymnastics'],16.10.2001
1923699,MAURELLI Alessia,Female,ITA,Italy,['Rhythmic Gymnastics'],22.08.1996
1923700,CENTOFANTI Martina,Female,ITA,Italy,['Rhythmic Gymnastics'],19.05.1998
1923701,DURANTI Agnese,Female,ITA,Italy,['Rhythmic Gymnastics'],18.12.2000
1923703,MOGUREAN Daniela,Female,ITA,Italy,['Rhythmic Gymnastics'],16.07.2001
1923704,PARIS Laura,Female,ITA,Italy,['Rhythmic Gymnastics'],7.09.2002
1923806,FURLONG Gareth,Male,GBR,Great Britain,['Hockey'],10.05.1992
1924081,SHRESTHA Shantoshi,Female,NEP,Nepal,['Athletics'],1.08.1993
1924203,VENCKAUSKAITE Gintare,Female,LTU,Lithuania,['Modern Pentathlon'],4.11.1992
1924212,ASADAUSKAITE Laura,Female,LTU,Lithuania,['Modern Pentathlon'],28.02.1984
1924268,HODGE Adaejah,Female,IVB,Great Britain,['Athletics'],21.03.2006
1924275,VOLPI Alice,Female,ITA,Italy,['Fencing'],15.04.1992
1924276,ERRIGO Arianna,Female,ITA,Italy,['Fencing'],6.06.1988
1924277,FAVARETTO Martina,Female,ITA,Italy,['Fencing'],15.11.2001
1924279,PALUMBO Francesca,Female,ITA,Italy,['Fencing'],10.02.1994
1924287,MARINI Tommaso,Male,ITA,Italy,['Fencing'],17.04.2000
1924289,MACCHI Filippo,Male,ITA,Italy,['Fencing'],19.09.2001
1924290,FOCONI Alessio,Male,ITA,Italy,['Fencing'],22.11.1989
1924291,BIANCHI Guillaume,Male,ITA,Italy,['Fencing'],30.07.1997
1924299,di VEROLI Davide,Male,ITA,Italy,['Fencing'],18.08.2001
1924300,VISMARA Federico,Male,ITA,Italy,['Fencing'],10.07.1997
1924383,ANNING Amber,Female,GBR,Great Britain,['Athletics'],18.11.2000
1924384,ASHER-SMITH Dina,Female,GBR,Great Britain,['Athletics'],4.12.1995
1924385,ATKIN Sam,Male,GBR,Great Britain,['Athletics'],14.03.1993
1924392,BIRD Elizabeth,Female,GBR,Great Britain,['Athletics'],4.10.1994
1924395,BRADSHAW Holly,Female,GBR,Great Britain,['Athletics'],2.11.1991
1924399,BURGIN Max,Male,GBR,Great Britain,['Athletics'],20.05.2002
1924401,CAIRESS Emile,Male,GBR,Great Britain,['Athletics'],27.12.1997
1924403,CAUDERY Molly,Female,GBR,Great Britain,['Athletics'],17.03.2000
1924404,CHALMERS Alastair,Male,GBR,Great Britain,['Athletics'],31.03.2000
1924406,DAVEY Lewis,Male,GBR,Great Britain,['Athletics'],24.10.2000
1924408,DEVER Patrick,Male,GBR,Great Britain,['Athletics'],5.09.1996
1924409,DOBSON Charles,Male,GBR,Great Britain,['Athletics'],20.10.1999
1924411,EFOLOKO Jona,Male,GBR,Great Britain,['Athletics'],23.09.1999
1924413,EVANS Clara,Female,GBR,Great Britain,['Athletics'],27.11.1993
1924416,FINCHAM-DUKES Jacob,Male,GBR,Great Britain,['Athletics'],12.01.1997
1924420,GILES Elliot,Male,GBR,Great Britain,['Athletics'],26.05.1994
1924422,GOURLEY Neil,Male,GBR,Great Britain,['Athletics'],7.02.1995
1924425,HARVEY Rose,Female,GBR,Great Britain,['Athletics'],25.08.1992
1924426,HAYDOCK-WILSON Alex,Male,GBR,Great Britain,['Athletics'],28.07.1999
1924429,HODGKINSON Keely,Female,GBR,Great Britain,['Athletics'],3.03.2002
1924430,HUDSON-SMITH Matthew,Male,GBR,Great Britain,['Athletics'],26.10.1994
1924431,HUGHES Zharnel,Male,GBR,Great Britain,['Athletics'],13.07.1995
1924432,HUNT Amy,Female,GBR,Great Britain,['Athletics'],15.05.2002
1924437,JOHN Yemi Mary,Female,GBR,Great Britain,['Athletics'],3.05.2003
1924439,AZU Jeremiah,Male,GBR,Great Britain,['Athletics'],15.05.2001
1924440,KERR Josh,Male,GBR,Great Britain,['Athletics'],8.10.1997
1924442,KILTY Richard,Male,GBR,Great Britain,['Athletics'],2.09.1989
1924444,KNIGHT Jessie,Female,GBR,Great Britain,['Athletics'],15.06.1994
1924445,LAKE Morgan,Female,GBR,Great Britain,['Athletics'],12.05.1997
1924446,LANSIQUOT Imani,Female,GBR,Great Britain,['Athletics'],17.12.1997
1924447,LINCOLN Scott,Male,GBR,Great Britain,['Athletics'],7.05.1993
1924451,McCOLGAN Eilish,Female,GBR,Great Britain,['Athletics'],25.11.1990
1924455,MILLS George,Male,GBR,Great Britain,['Athletics'],12.05.1999
1924456,MITCHAM Rio,Male,GBR,Great Britain,['Athletics'],30.08.1999
1924457,MITCHELL-BLAKE Nethaneel,Male,GBR,Great Britain,['Athletics'],2.04.1994
1924459,MUIR Laura,Female,GBR,Great Britain,['Athletics'],9.05.1993
1924460,NEITA Daryll,Female,GBR,Great Britain,['Athletics'],29.08.1996
1924463,NIELSEN Lina,Female,GBR,Great Britain,['Athletics'],13.03.1996
1924464,NIELSEN Laviai,Female,GBR,Great Britain,['Athletics'],13.03.1996
1924467,O'DOWDA Jade,Female,GBR,Great Britain,['Athletics'],9.09.1999
1924470,OHURUOGU Victoria,Female,GBR,Great Britain,['Athletics'],28.02.1993
1924471,OJORA Tade,Male,GBR,Great Britain,['Athletics'],14.10.1999
1924472,OKOYE Lawrence,Male,GBR,Great Britain,['Athletics'],6.10.1991
1924474,PERCY Nicholas,Male,GBR,Great Britain,['Athletics'],5.12.1994
1924478,PRATT Aimee,Female,GBR,Great Britain,['Athletics'],3.10.1997
1924483,REEKIE Jemma,Female,GBR,Great Britain,['Athletics'],6.03.1998
1924486,PATTISON Ben,Male,GBR,Great Britain,['Athletics'],15.12.2001
1924494,HAUGER-THACKERY Calli,Female,GBR,Great Britain,['Athletics'],9.01.1993
1924499,WALCOTT-NOLAN Revee,Female,GBR,Great Britain,['Athletics'],6.03.1995
1924505,WILKINSON Callum,Male,GBR,Great Britain,['Athletics'],14.03.1997
1924506,WILLIAMS Jodie,Female,GBR,Great Britain,['Athletics'],28.09.1993
1924507,WILLIAMS Bianca,Female,GBR,Great Britain,['Athletics'],18.12.1993
1924509,YEARGIN Nicole,Female,GBR,Great Britain,['Athletics'],11.08.1997
1924559,NICKA,Female,LTU,Lithuania,['Breaking'],8.06.2007
1924576,SANTARELLI Andrea,Male,ITA,Italy,['Fencing'],3.06.1993
1924583,CIMINI Gabriele,Male,ITA,Italy,['Fencing'],9.06.1994
1924585,FIAMINGO Rossella,Female,ITA,Italy,['Fencing'],14.07.1991
1924586,NAVARRIA Mara,Female,ITA,Italy,['Fencing'],18.07.1985
1924587,SANTUCCIO Alberta,Female,ITA,Italy,['Fencing'],22.10.1994
1924588,RIZZI Giulia,Female,ITA,Italy,['Fencing'],20.06.1989
1924595,SAMELE Luigi,Male,ITA,Italy,['Fencing'],25.07.1987
1924596,CURATOLI Luca,Male,ITA,Italy,['Fencing'],25.07.1994
1924597,GALLO Michele,Male,ITA,Italy,['Fencing'],18.05.2001
1924598,TORRE Pietro,Male,ITA,Italy,['Fencing'],6.05.2002
1924605,CRISCIO Martina,Female,ITA,Italy,['Fencing'],24.01.1994
1924606,BATTISTON Michela,Female,ITA,Italy,['Fencing'],15.09.1997
1924607,MORMILE Chiara,Female,ITA,Italy,['Fencing'],30.05.1995
1924608,VECCHI Irene,Female,ITA,Italy,['Fencing'],10.06.1989
1924881,LIMARDO GASCON Ruben,Male,VEN,Venezuela,['Fencing'],3.08.1985
1924884,JASIUNAS Rytis,Male,LTU,Lithuania,['Sailing'],20.07.1994
1924885,ANDRULYTE Viktorija,Female,LTU,Lithuania,['Sailing'],16.04.1992
1924894,LUGO Grabiel,Male,VEN,Venezuela,['Fencing'],19.09.1996
1924905,TVOROGAL Robert,Male,LTU,Lithuania,['Artistic Gymnastics'],5.10.1994
1924909,LIMARDO Francisco,Male,VEN,Venezuela,['Fencing'],27.03.1987
1924914,BRICENO Thomas,Male,CHI,Chile,['Judo'],16.09.1993
1924918,LIMARDO Jesus,Male,VEN,Venezuela,['Fencing'],29.02.1996
1924937,DILYTE Gabija,Female,LTU,Lithuania,['Wrestling'],9.09.2003
1924941,COLLYMORE Tilly,Female,GRN,Grenada,['Swimming'],27.11.2007
1924957,PAREDES TORRES Katherine F,Female,VEN,Venezuela,['Fencing'],22.05.1998
1925060,RODRIGUEZ OROZCO Raiber Jose,Male,VEN,Venezuela,['Wrestling'],28.12.1990
1925079,MONTERO CHIRINOS Anthony Jose,Male,VEN,Venezuela,['Wrestling'],24.05.1997
1925088,ARGUELLO VILLEGAS Betzabeth Angeli,Female,VEN,Venezuela,['Wrestling'],28.01.1991
1925091,CARABALLO HERNANDEZ Soleymi Antoni,Female,VEN,Venezuela,['Wrestling'],17.06.1994
1925098,BARRIOS Anriquelis,Female,VEN,Venezuela,['Judo'],20.08.1993
1925106,METELLUS Philippe Abel,Male,HAI,Canada,['Judo'],30.05.1990
1925121,HO Ian Yentou,Male,HKG,"Hong Kong, China",['Swimming'],25.04.1997
1925123,AU Hoi Shun Stephanie,Female,HKG,"Hong Kong, China",['Swimming'],30.05.1992
1925124,CHENG Camille Lily Mei,Female,HKG,"Hong Kong, China",['Swimming'],9.05.1993
1925125,HAUGHEY Siobhan Bernadette,Female,HKG,"Hong Kong, China",['Swimming'],31.10.1997
1925126,KAN Cheuk Tung Natalie,Female,HKG,"Hong Kong, China",['Swimming'],30.04.2002
1925129,TAM Hoi Lam,Female,HKG,"Hong Kong, China",['Swimming'],21.04.1998
1925130,CHEUNG Sum Yuet Cindy,Female,HKG,"Hong Kong, China",['Swimming'],9.08.2006
1925164,LEE Cheuk Yiu,Male,HKG,"Hong Kong, China",['Badminton'],28.08.1996
1925167,TANG Chun Man,Male,HKG,"Hong Kong, China",['Badminton'],20.03.1995
1925168,LO Sin Yan Happy,Female,HKG,"Hong Kong, China",['Badminton'],25.02.2003
1925170,TSE Ying Suet,Female,HKG,"Hong Kong, China",['Badminton'],9.11.1991
1925171,YEUNG Nga Ting,Female,HKG,"Hong Kong, China",['Badminton'],13.10.1998
1925172,YEUNG Pui Lam,Female,HKG,"Hong Kong, China",['Badminton'],26.10.2001
1925180,KIFLE Aron,Male,ERI,Eritrea,['Athletics'],20.02.1998
1925255,PRIMOVA Aynura,Female,TKM,Turkmenistan,['Swimming'],2.09.2006
1925275,TOTI Giovanni,Male,ITA,Italy,['Badminton'],28.12.2000
1925301,ANTI,Female,ITA,Italy,['Breaking'],30.11.1997
1925346,SCUTTO Assunta,Female,ITA,Italy,['Judo'],17.01.2002
1925347,GIUFFRIDA Odette,Female,ITA,Italy,['Judo'],12.10.1994
1925348,TONIOLO Veronica,Female,ITA,Italy,['Judo'],20.05.2003
1925349,BELLANDI Alice,Female,ITA,Italy,['Judo'],20.11.1998
1925350,LOMBARDO Manuel,Male,ITA,Italy,['Judo'],4.12.1998
1925351,PARLATI Christian,Male,ITA,Italy,['Judo'],23.01.1998
1925352,TAVANO Asya,Female,ITA,Italy,['Judo'],6.06.2002
1925355,CHAMIZO MARQUEZ Frank,Male,ITA,Italy,['Wrestling'],10.07.1992
1925359,RUSSO Aurora,Female,ITA,Italy,['Wrestling'],3.06.2003
1925508,CARLINO Andrea,Male,ITA,Italy,['Judo'],17.01.1997
1925513,PIRAS Matteo,Male,ITA,Italy,['Judo'],30.09.1993
1925515,ESPOSITO Antonio,Male,ITA,Italy,['Judo'],18.11.1994
1925519,PIRELLI Gennaro,Male,ITA,Italy,['Judo'],21.08.2000
1925542,RUSSO Savita,Female,ITA,Italy,['Judo'],18.05.2005
1925630,PALTRINIERI Gregorio,Male,ITA,Italy,"['Marathon Swimming', 'Swimming']",5.09.1994
1925631,ACERENZA Domenico,Male,ITA,Italy,['Marathon Swimming'],19.01.1995
1925632,QUADARELLA Simona,Female,ITA,Italy,['Swimming'],18.12.1998
1925633,MARTINENGHI Nicolo,Male,ITA,Italy,['Swimming'],1.08.1999
1925634,FRIGO Manuel,Male,ITA,Italy,['Swimming'],18.02.1997
1925635,CECCON Thomas,Male,ITA,Italy,['Swimming'],27.01.2001
1925636,MIRESSI Alessandro,Male,ITA,Italy,['Swimming'],2.10.1998
1925637,RAZZETTI Alberto,Male,ITA,Italy,['Swimming'],2.06.1999
1925638,PILATO Benedetta,Female,ITA,Italy,['Swimming'],18.01.2005
1925639,BIGINELLI Maia,Female,ITA,Italy,['Diving'],9.06.2003
1925640,JODOIN di MARIA Sarah,Female,ITA,Italy,['Diving'],3.01.2000
1925641,BERTOCCHI Elena,Female,ITA,Italy,['Diving'],19.09.1994
1925642,PELLACANI Chiara,Female,ITA,Italy,['Diving'],12.09.2002
1925643,MARSAGLIA Lorenzo,Male,ITA,Italy,['Diving'],16.11.1996
1925644,TOCCI Giovanni,Male,ITA,Italy,['Diving'],31.08.1994
1925645,LARSEN Andreas Sargent,Male,ITA,Italy,['Diving'],20.04.1999
1925647,BRUNI Lorenzo,Male,ITA,Italy,['Water Polo'],8.04.1994
1925649,CONDEMI Francesco,Male,ITA,Italy,['Water Polo'],23.12.2003
1925652,del LUNGO Marco,Male,ITA,Italy,['Water Polo'],1.03.1990
1925653,di FULVIO Francesco,Male,ITA,Italy,['Water Polo'],15.08.1993
1925654,di SOMMA Edoardo,Male,ITA,Italy,['Water Polo'],30.09.1996
1925656,ECHENIQUE Gonzalo,Male,ITA,Italy,['Water Polo'],27.04.1990
1925657,FONDELLI Andrea,Male,ITA,Italy,['Water Polo'],27.02.1994
1925658,GIANAZZA Tommaso,Male,ITA,Italy,['Water Polo'],21.07.2002
1925659,IOCCHI GRATTA Matteo,Male,ITA,Italy,['Water Polo'],1.09.2002
1925664,NICOSIA Gianmarco,Male,ITA,Italy,['Water Polo'],12.02.1998
1925665,PRESCIUTTI Nicholas,Male,ITA,Italy,['Water Polo'],14.12.1993
1925666,RENZUTO IODICE Vincenzo,Male,ITA,Italy,['Water Polo'],8.04.1993
1925667,VELOTTO Alessandro,Male,ITA,Italy,['Water Polo'],12.02.1995
1925668,FRANCESCHI Sara,Female,ITA,Italy,['Swimming'],1.02.1999
1925669,ZAZZERI Lorenzo,Male,ITA,Italy,['Swimming'],9.08.1994
1925671,CARINI Giacomo,Male,ITA,Italy,['Swimming'],2.07.1997
1925675,CONTE BONIN Paolo,Male,ITA,Italy,['Swimming'],9.02.2002
1925677,de TULLIO Luca,Male,ITA,Italy,['Swimming'],21.09.2003
1925678,de TULLIO Marco,Male,ITA,Italy,['Swimming'],21.09.2000
1925681,DEPLANO Leonardo,Male,ITA,Italy,['Swimming'],21.07.1999
1925683,LAMBERTI Matteo,Male,ITA,Italy,['Swimming'],24.03.1999
1925684,LAMBERTI Michele,Male,ITA,Italy,['Swimming'],3.11.2000
1925686,MEGLI Filippo,Male,ITA,Italy,['Swimming'],10.05.1997
1925690,RAGAINI Alessandro,Male,ITA,Italy,['Swimming'],2.08.2006
1925691,RESTIVO Matteo,Male,ITA,Italy,['Swimming'],4.11.1994
1925692,VIBERTI Ludovico Blu Art,Male,ITA,Italy,['Swimming'],8.02.2002
1925693,GIOVANNINI Riccardo,Male,ITA,Italy,['Diving'],14.03.2003
1925700,GABBRIELLESCHI Giulia,Female,ITA,Italy,['Marathon Swimming'],24.07.1996
1925701,CERRUTI Linda,Female,ITA,Italy,['Artistic Swimming'],7.10.1993
1925702,ZUNINO Francesca,Female,ITA,Italy,['Artistic Swimming'],13.02.2000
1925703,SPORTELLI Isotta,Female,ITA,Italy,['Artistic Swimming'],2.01.2000
1925706,PICCOLI Enrica,Female,ITA,Italy,['Artistic Swimming'],19.01.1999
1925707,PEDOTTI Susanna,Female,ITA,Italy,['Artistic Swimming'],13.09.2004
1925711,IACOACCI Marta,Female,ITA,Italy,['Artistic Swimming'],24.11.2000
1925713,MASTROIANNI Sofia,Female,ITA,Italy,['Artistic Swimming'],2.08.2001
1925715,VERNICE Giulia,Female,ITA,Italy,['Artistic Swimming'],18.06.2005
1925719,RUGGIERO Lucrezia,Female,ITA,Italy,['Artistic Swimming'],7.06.2000
1925721,ANGIOLINI Lisa,Female,ITA,Italy,['Swimming'],29.06.1995
1925725,COCCONCELLI Costanza,Female,ITA,Italy,['Swimming'],26.01.2002
1925727,D'INNOCENZO Giulia,Female,ITA,Italy,['Swimming'],17.05.2002
1925728,CURTIS Sara,Female,ITA,Italy,['Swimming'],19.08.2006
1925733,ARTAMONOVA Sona,Female,CZE,Czechia,['Artistic Gymnastics'],9.10.2007
1925749,KLAMMERT David,Male,CZE,Czechia,['Judo'],9.04.1994
1925750,KRPALEK Lukas,Male,CZE,Czechia,['Judo'],15.11.1990
1925751,ZACHOVA Renata,Female,CZE,Czechia,['Judo'],31.05.2000
1925762,GRYCZ Marek,Male,CZE,,['Modern Pentathlon'],15.09.1997
1925763,HLAVACKOVA Lucie,Female,CZE,Czechia,['Modern Pentathlon'],30.09.2005
1925766,NOVOTNA Veronika,Female,CZE,Czechia,['Modern Pentathlon'],11.11.2000
1925768,VLACH Martin,Male,CZE,Czechia,['Modern Pentathlon'],2.05.1997
1925785,FANGIO Francesca,Female,ITA,Italy,['Swimming'],17.08.1995
1925790,MENICUCCI Emma Virginia,Female,ITA,Italy,['Swimming'],11.05.2002
1925791,MORINI Sofia,Female,ITA,Italy,['Swimming'],8.03.2003
1925793,PANZIERA Margherita,Female,ITA,Italy,['Swimming'],12.08.1995
1925795,RAMATELLI Giulia,Female,ITA,Italy,['Swimming'],9.09.2000
1925797,SCOTTO di CARLO Viola,Female,ITA,Italy,['Swimming'],27.06.2003
1925798,TARANTINO Chiara,Female,ITA,Italy,['Swimming'],14.08.2003
1925803,BIAGIOTTI Matilde,Female,ITA,Italy,['Swimming'],20.09.2005
1925804,TADDEUCCI Ginevra,Female,ITA,Italy,"['Marathon Swimming', 'Swimming']",3.05.1997
1925805,AVEGNO Silvia,Female,ITA,Italy,['Water Polo'],15.06.1997
1925806,BANCHELLI Caterina,Female,ITA,Italy,['Water Polo'],25.09.2000
1925807,BIANCONI Roberta,Female,ITA,Italy,['Water Polo'],8.07.1989
1925808,COCCHIERE Agnese,Female,ITA,Italy,['Water Polo'],4.06.1999
1925809,CONDORELLI Giuseppina Aurora,Female,ITA,Italy,['Water Polo'],30.03.2001
1925811,GALARDI Giuditta,Female,ITA,Italy,['Water Polo'],10.06.1995
1925813,GIUSTINI Sofia,Female,ITA,Italy,['Water Polo'],28.02.2003
1925814,MARLETTA Claudia Roberta,Female,ITA,Italy,['Water Polo'],23.11.1995
1925815,PALMIERI Valeria,Female,ITA,Italy,['Water Polo'],18.10.1993
1925816,PICOZZI Domitilla,Female,ITA,Italy,['Water Polo'],5.06.1998
1925820,TABANI Chiara,Female,ITA,Italy,['Water Polo'],27.08.1994
1925821,VIACAVA Giulia,Female,ITA,Italy,['Water Polo'],1.09.1994
1925822,BETTINI Dafne,Female,ITA,Italy,['Water Polo'],17.03.2003
1925835,ADEYEYE Adebola,Female,NGR,Nigeria,['Basketball'],10.11.1999
1925840,EBO Lauren,Female,NGR,Nigeria,['Basketball'],7.06.2000
1925856,KUNAIYI-AKPANAH Pallas,Female,NGR,Nigeria,['Basketball'],12.07.1997
1925859,MEJIA CASTILLO Kevin,Male,HON,Honduras,['Wrestling'],5.05.1995
1925869,MUSA Murjanatu,Female,NGR,Nigeria,['Basketball'],5.05.2000
1925873,AVILA MANCIA Julimar,Female,HON,Honduras,['Swimming'],21.01.1997
1925883,HORREGO Julio,Male,HON,Honduras,['Swimming'],8.10.1998
1925905,OKONKWO Amy,Female,NGR,Nigeria,['Basketball'],26.08.1996
1925942,GRANADO Yohandri,Male,VEN,Venezuela,['Taekwondo'],5.09.1999
1925944,OKORO Ifunanya,Female,NGR,Nigeria,['Basketball'],6.07.1999
1925951,TAIWO Tomi,Female,NGR,Nigeria,['Basketball'],16.06.2000
1925995,CHITUNDU Avell,Female,ZAM,Zambia,['Football'],30.07.1997
1925999,BANDA Barbra,Female,ZAM,Zambia,['Football'],20.03.2000
1926015,CHANDA Grace,Female,ZAM,Zambia,['Football'],11.06.1997
1926018,ZULU Misozi,Female,ZAM,Zambia,['Football'],11.10.1994
1926035,CHANDA Hellen,Female,ZAM,Zambia,['Football'],19.06.1998
1926040,MUPOPO Kabange,Female,ZAM,Zambia,['Football'],21.09.1992
1926043,MWEEMBA Lushomo,Female,ZAM,Zambia,['Football'],28.03.2001
1926046,TEMBO Martha,Female,ZAM,Zambia,['Football'],8.03.1998
1926050,MUSOLE Ngambo,Female,ZAM,Zambia,['Football'],26.06.1998
1926052,ZULU Pauline,Female,ZAM,Zambia,['Football'],3.10.2004
1926054,KUNDANANJI Racheal,Female,ZAM,Zambia,['Football'],3.06.2000
1926078,PHIRI Mia,Female,ZAM,Zambia,['Swimming'],5.05.2003
1926082,SHAMAMBO Damien,Male,ZAM,Zambia,['Swimming'],19.08.2003
1926101,ADEKOYA Kemi,Female,BRN,Bahrain,['Athletics'],16.01.1993
1926102,YAVI Winfred,Female,BRN,Bahrain,['Athletics'],31.12.1999
1926104,CHUMBA Eunice Chebichii,Female,BRN,Bahrain,['Athletics'],23.05.1993
1926111,CHELIMO Rose,Female,BRN,Bahrain,['Athletics'],12.07.1989
1926127,BALEW Birhanu,Male,BRN,Bahrain,['Athletics'],27.02.1996
1926196,AMUSAN Tobi,Female,NGR,Nigeria,['Athletics'],23.04.1997
1926201,ENEKWECHI Chukwuebuka Cornnell,Male,NGR,Nigeria,['Athletics'],28.01.1993
1926205,ONYEKWERE Chioma,Female,NGR,Nigeria,['Athletics'],28.06.1994
1926236,USORO Ruth,Female,NGR,Nigeria,['Athletics'],8.10.1997
1926293,GINTING Anthony Sinisuka,Male,INA,Indonesia,['Badminton'],11.05.1996
1926294,VITIDSARN Kunlavut,Male,THA,Thailand,['Badminton'],11.05.2001
1926295,RAHAYU Apriyani,Female,INA,Indonesia,['Badminton'],29.04.1998
1926300,JOMKOH Supak,Male,THA,Thailand,['Badminton'],4.09.1996
1926303,KEDREN Kittinupong,Male,THA,Thailand,['Badminton'],19.07.1996
1926304,TAN Shannon,Female,SGP,Singapore,['Golf'],9.04.2004
1926307,PUAVARANUKROH Dechapol,Male,THA,Thailand,['Badminton'],20.05.1997
1926309,ALFIAN Fajar,Male,INA,Indonesia,['Badminton'],7.03.1996
1926315,TUNJUNG Gregoria Mariska,Female,INA,Indonesia,['Badminton'],11.08.1999
1926317,BINTE MOHAMED RAFAEE Saiyidah Aisy,Female,SGP,Singapore,['Rowing'],20.04.1988
1926319,CHRISTIE Jonatan,Male,INA,Indonesia,['Badminton'],15.09.1997
1926323,KATETHONG Supanida,Female,THA,Thailand,['Badminton'],26.10.1997
1926326,ARDIANTO Muhammad Rian,Male,INA,Indonesia,['Badminton'],13.02.1996
1926331,MENTARI Pitha Haningtyas,Female,INA,Indonesia,['Badminton'],1.07.1999
1926334,RIVALDY Rinov,Male,INA,Indonesia,['Badminton'],12.11.1999
1926336,KITITHARAKUL Jongkolphan,Female,THA,Thailand,['Badminton'],1.03.1993
1926339,PRAJONGJAI Rawinda,Female,THA,Thailand,['Badminton'],29.06.1993
1926340,ROMA Sofia,Female,PUR,United States,['Basketball'],21.11.1996
1926341,RAMADHANTI Siti Fadia Silva,Female,INA,Indonesia,['Badminton'],16.11.2000
1926342,TAERATTANACHAI Sapsiree,Female,THA,Thailand,['Badminton'],18.04.1992
1926343,PEREZ Mariah,Female,PUR,United States,['Basketball'],9.08.2000
1926346,INTANON Ratchanok,Female,THA,Thailand,['Badminton'],5.02.1995
1926355,GIBSON Ali,Female,PUR,United States,['Basketball'],27.03.1993
