medal_date,medal_code,country_code,team_gender,discipline,event,code_athlete,code_team
2024-07-31,2,NZL,No Team,Triathlon,Men's Individual,1926549,
2024-07-31,3,BEL,No Team,Judo,Women -70 kg,1903248,
2024-08-10,3,GBR,No Team,Diving,Men's 10m Platform,1900857,
2024-08-03,3,GBR,No Team,Sailing,Women's Windsurfing,1899748,
2024-07-27,2,AUS,No Team,Swimming,Men's 400m Freestyle,1946172,
2024-08-11,3,NZL,No Team,Cycling Track,Women's Omnium,1945080,
2024-08-07,1,THA,No Team,Taekwondo,Women -49kg,1902841,
2024-07-28,3,GBR,No Team,Canoe Slalom,Women's Kayak Single,1896045,
2024-08-05,3,GBR,No Team,Canoe Slalom,Women's Kayak Cross,1896045,
2024-08-08,2,CHN,No Team,Sport Climbing,Men's Speed,1913699,
2024-08-03,3,TPE,No Team,Boxing,Women's 60kg,1887970,
2024-08-09,1,CHN,No Team,Boxing,Women's 50kg,1926833,
2024-07-31,3,CHN,No Team,Artistic Gymnastics,Men's All-Around,1918860,
2024-08-08,1,CHN,No Team,Diving,Men's 3m Springboard,1901550,
2024-07-28,1,CHN,No Team,Shooting,10m Air Pistol Men,1913907,
2024-07-29,2,CHN,No Team,Swimming,Men's 100m Backstroke,1945132,
2024-08-02,3,CHN,No Team,Trampoline Gymnastics,Men,1918789,
2024-08-01,1,CHN,No Team,Athletics,Women's 20km Race Walk,1919002,
2024-08-03,1,KOR,No Team,Shooting,25m Pistol Women,1893995,
2024-08-09,2,CHN,No Team,Boxing,Women's 66kg,1926827,
2024-08-06,2,CHN,No Team,Boxing,Women's 60kg,1926828,
2024-08-06,1,BRN,No Team,Athletics,Women's 3000m Steeplechase,1926102,
2024-08-09,2,IRI,No Team,Wrestling,Men's Freestyle 86kg,1544803,
2024-07-31,1,GBR,No Team,Triathlon,Men's Individual,1904251,
2024-08-08,2,ECU,No Team,Wrestling,Women's Freestyle 53kg,1960228,
2024-08-07,3,TUR,No Team,Boxing,Women's 57kg,1568204,
2024-07-28,1,JPN,No Team,Skateboarding,Women's Street,1902055,
2024-08-03,1,PHI,No Team,Artistic Gymnastics,Men's Floor Exercise,1975874,
2024-08-04,1,PHI,No Team,Artistic Gymnastics,Men's Vault,1975874,
2024-08-02,3,UZB,No Team,Judo,Men +100 kg,1566931,
2024-08-03,2,AIN,No Team,Rowing,Men's Single Sculls,1538160,
2024-08-10,2,IRI,No Team,Wrestling,Men's Freestyle 125kg,1543088,
2024-08-03,1,GER,No Team,Rowing,Men's Single Sculls,1906515,
2024-08-07,2,KAZ,No Team,Wrestling,Men's Greco-Roman 77kg,1958652,
2024-07-31,2,CHN,No Team,Artistic Gymnastics,Men's All-Around,1918864,
2024-08-05,3,CHN,No Team,Artistic Gymnastics,Men's Horizontal Bar,1918864,
2024-08-02,3,CHN,No Team,Shooting,50m Rifle 3 Positions Women,1913972,
2024-07-28,3,CHN,No Team,Swimming,Women's 100m Butterfly,1945125,
2024-08-01,3,CHN,No Team,Swimming,Women's 200m Butterfly,1945125,
2024-08-04,3,CHN,No Team,Swimming,Women's 50m Freestyle,1945125,
2024-08-06,3,CHN,No Team,Athletics,Women's Hammer Throw,1919077,
2024-08-03,1,CHN,No Team,Tennis,Women's Singles,1927709,
2024-08-05,2,CHN,No Team,Artistic Gymnastics,Women's Balance Beam,1918881,
2024-08-06,2,KGZ,No Team,Wrestling,Women's Freestyle 68kg,1568241,
2024-08-04,2,CHN,No Team,Artistic Gymnastics,Men's Rings,1918865,
2024-08-05,1,CHN,No Team,Artistic Gymnastics,Men's Parallel Bars,1918865,
2024-07-28,2,POL,No Team,Canoe Slalom,Women's Kayak Single,1942126,
