athlete_code,name,gender,country_code,nationality,disciplines,birth_date
1909120,LEPPA Aleksi,M,FIN,Finland,['Shooting'],2.09.1994
1909131,SIRVIO Heili,F,FIN,Finland,['Skateboarding'],17.03.2011
1909132,SENANSZKY Petra,F,HUN,Hungary,['Swimming'],10.01.1994
1909136,ABUTALEB Dunya Ali M,F,KSA,Saudi Arabia,['Taekwondo'],17.06.1997
1909144,YU Kevin,M,TPE,Chinese Taipei,['Golf'],11.08.1998
1909156,L'ENTETE Jean Gael Laurent,M,MRI,Mauritius,['Triathlon'],8.08.1996
1909158,SZABO-FELTOTHY Eszter,F,HUN,Hungary,['Swimming'],4.01.2002
1909175,HSU Wei-Ling,F,TPE,Chinese Taipei,['Golf'],20.10.1994
1909185,SZABO Szebasztian,M,HUN,Hungary,['Swimming'],11.03.1996
1909186,CHIEN Pei-Yun,F,TPE,Chinese Taipei,['Golf'],22.10.1990
1909193,ELHADDAD Mohamed Osman,M,EGY,Egypt,['Volleyball'],22.09.2000
1909209,KIRPICHNIKOVA Anastasiia,F,FRA,France,['Swimming'],24.06.2000
1909216,BONNET Charlotte,F,FRA,France,['Swimming'],14.02.1995
1909231,GASTALDELLO Beryl,F,FRA,France,['Swimming'],16.02.1995
1909233,HENIQUE Melanie,F,FRA,France,['Swimming'],22.12.1992
1909235,JEHL Marina,F,FRA,France,['Swimming'],5.12.2001
1909238,MAHIEU Pauline,F,FRA,France,['Swimming'],13.03.1999
1909240,MOLUH Mary-Ambre,F,FRA,France,['Swimming'],9.09.2005
1909243,NOWACZYK Lison,F,FRA,France,['Swimming'],27.01.2003
1909246,RESSENCOURT Lilou,F,FRA,France,['Swimming'],5.06.2003
1909252,TEREBO Emma,F,FRA,France,['Swimming'],10.07.1998
1909253,TESSARIOL Lucile,F,FRA,France,['Swimming'],6.01.2004
1909255,TOUATI Assia,F,FRA,France,['Swimming'],23.04.1995
1909259,WATTEL Marie,F,FRA,France,['Swimming'],2.06.1997
1909261,AUBRY David,M,FRA,France,['Swimming'],8.11.1996
1909269,BRICOUT Pacome,M,FRA,France,['Swimming'],5.02.2005
1909278,FENTE--DAMERS Rafael,M,FRA,France,['Swimming'],17.10.2006
1909281,FUCHS Roman,M,FRA,France,['Swimming'],14.01.1998
1909284,GROUSSET Maxime,M,FRA,France,['Swimming'],24.04.1999
1909285,GUTH Guillaume,M,FRA,France,['Swimming'],13.01.2000
1909289,JOLY Damien,M,FRA,France,['Swimming'],4.06.1992
1909290,le GOFF Yann,M,FRA,France,['Swimming'],9.02.2003
1909292,MANAUDOU Florent,M,FRA,France,['Swimming'],12.11.1990
1909294,MARCHAND Leon,M,FRA,France,['Swimming'],17.05.2002
1909299,NDOYE-BROUARD Yohann,M,FRA,France,['Swimming'],29.11.2000
1909306,SALVAN Hadrien,M,FRA,France,['Swimming'],10.07.1997
1909307,SECCHI Clement,M,FRA,France,['Swimming'],4.05.2000
1909311,TOMAC Mewen,M,FRA,France,['Swimming'],11.09.2001
1909314,VIQUERAT Antoine,M,FRA,France,['Swimming'],5.10.1998
1909315,YEBBA W. Amazigh,M,FRA,France,['Swimming'],8.04.2000
1909318,HULKKO Ida,F,FIN,Finland,['Swimming'],12.12.1998
1909330,MATTSSON Matti,M,FIN,Finland,['Swimming'],5.10.1993
1909367,SARKKINEN Jonni Kunnari,M,FIN,Finland,['Wrestling'],29.04.2002
1909368,SAVOLAINEN Arvi Martin,M,FIN,Finland,['Wrestling'],24.10.1998
1909415,ABDELSALAM ABDELMOATY Mostafa Gaber,M,EGY,Egypt,['Volleyball'],25.07.1997
1909417,PRUCKSAKORN Tanyaporn,F,THA,Thailand,['Shooting'],8.01.1990
1909432,ISSA Mohamed Moustafa,M,EGY,Egypt,['Volleyball'],12.04.1988
1909438,TELEGDY Adam,M,HUN,Hungary,['Swimming'],1.11.1995
1909452,KRIMI Khadija,F,TUN,Tunisia,['Rowing'],18.08.1995
1909470,MASOUD Mohamed,M,EGY,Egypt,['Volleyball'],1.05.1994
1909472,MAKARAWU Tapiwanashe,M,ZIM,Zimbabwe,['Athletics'],14.08.2000
1909476,TOLO Mohamed Daouda,M,KSA,Saudi Arabia,['Athletics'],30.03.2001
1909490,UGRAI Panna,F,HUN,Hungary,['Swimming'],18.10.2004
1909684,ABDELRAHMAN Ahmed Azab,M,EGY,Egypt,['Volleyball'],1.03.2000
1909687,SAMADOVA Mijgona,F,TJK,Tajikistan,['Boxing'],8.09.1998
1909689,SALIBOKO Collins,M,TAN,Tanzania,['Swimming'],9.04.2002
1909693,OMAR Ahmed,M,EGY,Egypt,['Volleyball'],4.03.1995
1909703,ZOMBORI Gabor,M,HUN,Hungary,['Swimming'],8.10.2002
1909733,WAIDA Rio,M,INA,Indonesia,['Surfing'],25.01.2000
1909747,ABDALLA Hossam,M,EGY,Egypt,['Volleyball'],16.02.1988
1909771,HAIKAL Reda,M,EGY,Egypt,['Volleyball'],7.11.1990
1909814,ALY Seifeldin Hassan,M,EGY,Egypt,['Volleyball'],14.07.1999
1909831,EISSA Abdelrahman Elhossiny,M,EGY,Egypt,['Volleyball'],24.08.2001
1909842,BALLE Dorte,F,DEN,Denmark,['Cycling BMX Racing'],31.05.1997
1909859,KEJLSTRUP Malene,F,DEN,Denmark,['Cycling BMX Racing'],6.06.2002
1909867,SEOUDY Abdelrahman,M,EGY,Egypt,['Volleyball'],21.08.1997
1909905,CHKHEIDZE Irakli,M,GEO,Georgia,['Weightlifting'],5.01.1999
1909907,671,F,CHN,China,['Breaking'],19.10.2005
1909908,YING ZI,F,CHN,China,['Breaking'],12.04.1993
1909911,LITHE-ING,M,CHN,China,['Breaking'],25.05.2005
1909919,CHARNI Olfa,F,TUN,Tunisia,['Shooting'],24.05.1980
1909933,ELWALID Rihab,F,TUN,Tunisia,['Archery'],14.06.1998
1909954,RAMMO Karl-Martin,M,EST,Estonia,['Sailing'],6.06.1989
1909975,OWIS Esraa,F,EGY,Egypt,['Athletics'],15.10.1997
1910248,ABDELRAHMAN Ihab,M,EGY,Egypt,['Athletics'],1.05.1989
1910327,BOLELLI Simone,M,ITA,Italy,['Tennis'],8.10.1985
1910330,PAOLINI Jasmine,F,ITA,Italy,['Tennis'],4.01.1996
1910340,PUUSTA Ingrid,F,EST,Estonia,['Sailing'],8.11.1990
1910360,AHMED KOKA,M,EGY,Egypt,['Football'],4.07.2001
1910362,SONG Zhaoxiang,M,CHN,China,['Taekwondo'],29.01.1997
1910367,LIANG Yushuai,M,CHN,China,['Taekwondo'],10.09.2000
1910371,ZHOU Zeqi,F,CHN,China,['Taekwondo'],25.09.1999
1910372,GUO Qing,F,CHN,China,['Taekwondo'],16.05.2000
1910374,LUO Zongshi,F,CHN,China,['Taekwondo'],14.10.1998
1910375,SONG Jie,F,CHN,China,['Taekwondo'],23.01.1999
1910393,KUUBA Kristin,F,EST,Estonia,['Badminton'],15.02.1997
1910399,CHEBET Mercy,F,KEN,Kenya,['Athletics'],2.01.2002
1910403,MWERESA Boniface Ontuga,M,KEN,Kenya,['Athletics'],13.11.1993
1910407,KINYAMAL Wyclife,M,KEN,Kenya,['Athletics'],2.07.1997
1910408,KIPROTICH Vivian Chebet,F,KEN,Kenya,['Athletics'],7.01.1996
1910411,KROP Jacob,M,KEN,Kenya,['Athletics'],4.06.2001
1910412,WANYONYI Emmanuel,M,KEN,Kenya,['Athletics'],1.08.2004
1910415,KIPKORIR Nicholas,M,KEN,Kenya,['Athletics'],29.09.1998
1910416,KIPKEMBOI Margaret Chelimo,F,KEN,Kenya,['Athletics'],9.02.1993
1910417,MUTUA Veronica Kamumbe,F,KEN,Kenya,['Athletics'],2.02.1992
1910418,SEREM Amos,M,KEN,Kenya,['Athletics'],28.08.2002
1910421,CHEPKOECH Beatrice,F,KEN,Kenya,['Athletics'],6.07.1991
1910438,RENGERUK Lilian Kasait,F,KEN,Kenya,['Athletics'],3.05.1997
1910443,CHERUIYOT Timothy,M,KEN,Kenya,['Athletics'],20.11.1995
1910445,KIBIWOT Abraham,M,KEN,Kenya,['Athletics'],6.04.1996
1910450,KIPCHOGE Eliud,M,KEN,Kenya,['Athletics'],5.11.1984
1910451,KIPYEGON Faith,F,KEN,Kenya,['Athletics'],10.01.1994
1910453,CHEROTICH Faith,F,KEN,Kenya,['Athletics'],13.07.2004
1910454,KHALIFA Mohamed,M,EGY,Egypt,['Athletics'],30.08.1996
1910461,KURGAT Edwin,M,KEN,Kenya,['Athletics'],19.05.1996
1910462,THOMAS Maureen Nyatichi,F,KEN,Kenya,['Athletics'],29.12.1997
1910465,KUSHTEYN Mikhail,M,EST,Estonia,['Rowing'],14.11.1999
1910468,RAJA Allar,M,EST,Estonia,['Rowing'],22.06.1983
1910470,OSAMA FAISAL,M,EGY,Egypt,['Football'],1.01.2001
1910471,ENDREKSON Tonu,M,EST,Estonia,['Rowing'],11.06.1979
1910481,POOLAK Johann,M,EST,Estonia,['Rowing'],7.06.1997
1910483,ELGAMEL Mostafa,M,EGY,Egypt,['Athletics'],1.10.1988
1910505,MAHMOUD Moustafa,M,EGY,Egypt,['Athletics'],22.09.2001
1910508,McILROY Rory,M,IRL,Ireland,['Golf'],4.05.1989
1910520,HASSAN Mostafa Amr,M,EGY,Egypt,['Athletics'],16.12.1995
1910545,ROJAS Brenda,F,ARG,Argentina,['Canoe Sprint'],15.10.1995
1910555,KIPRUTO Benson,M,KEN,Kenya,['Athletics'],17.03.1991
1910557,CHEPCHIRCHIR Nelly,F,KEN,Kenya,['Athletics'],4.06.2003
1910560,CHEBET Beatrice,F,KEN,Kenya,['Athletics'],5.03.2000
1910569,KOMEN Brian,M,KEN,Kenya,['Athletics'],10.08.1998
1910609,ACHI-YAO Harold,M,FRA,France,['Athletics'],15.05.1997
1910615,AMMIRATI Anthony,M,FRA,France,['Athletics'],16.07.2003
1910618,ANDANT Teo,M,FRA,France,['Athletics'],21.07.1999
1910629,BAPTE Laeticia,F,FRA,France,['Athletics'],8.02.1999
1910634,BELOCIAN Wilhem,M,FRA,France,['Athletics'],22.06.1995
1910636,BERETTA Clemence,F,FRA,France,['Athletics'],22.12.1997
1910644,BIRON Gilles,M,FRA,France,['Athletics'],13.04.1995
1910646,BONNIN Marie-Julie,F,FRA,France,['Athletics'],17.12.2001
1910647,BORDIER Gabriel,M,FRA,France,['Athletics'],8.10.1997
1910648,BOUR Felix,M,FRA,France,['Athletics'],25.03.1994
1910650,BOURGOIN Anais,F,FRA,France,['Athletics'],3.10.1996
1910657,BROSSIER Amandine,F,FRA,France,['Athletics'],15.08.1995
1910661,CAMPAGNE Tom,M,FRA,France,['Athletics'],14.11.2000
1910668,CHAHDI Hassan,M,FRA,France,['Athletics'],7.05.1989
1910670,CHAPELLE Ninon,F,FRA,France,['Athletics'],15.04.1995
1910672,CHAUSSINAND Yann,M,FRA,France,['Athletics'],11.05.1998
1910681,COLLET Thibaut,M,FRA,France,['Athletics'],17.06.1999
1910689,GERCSAK Szabina,F,HUN,Hungary,['Judo'],9.07.1996
1910700,DARU Nicolas-Marie,M,FRA,France,['Athletics'],21.10.1988
1910704,DEAU Alexe,F,FRA,France,['Athletics'],4.09.2004
1910721,DJOUHAN Lolassonn,M,FRA,France,['Athletics'],18.05.1991
1910726,DUCOS Clement,M,FRA,France,['Athletics'],4.03.2001
1910732,EMIG Robin,M,FRA,France,['Athletics'],6.06.2001
1910733,ERIUS Jeff,M,FRA,France,['Athletics'],8.03.2004
1910736,FINOT Alice,F,FRA,France,['Athletics'],9.02.1991
1910744,GALET Chloe,F,FRA,France,['Athletics'],30.08.2001
1910751,GICQUEL Solene,F,FRA,France,['Athletics'],1.12.1994
1910752,GILAVERT Louis,M,FRA,France,['Athletics'],1.01.1998
1910753,GLETTY Makenson,M,FRA,France,['Athletics'],2.04.1999
1910756,GOGOIS Thomas,M,FRA,France,['Athletics'],24.06.2000
1910760,GOUYETTE Mael,M,FRA,France,['Athletics'],21.05.1999
1910763,GREBO Shana,F,FRA,France,['Athletics'],9.11.2000
1910765,GRESSIER Jimmy,M,FRA,France,['Athletics'],4.05.1997
1910769,GUILLAUME Ilionis,F,FRA,France,['Athletics'],13.01.1998
1910770,GUILLEMOT Agathe,F,FRA,France,['Athletics'],11.07.1999
1910773,HABZ Azeddine,M,FRA,France,['Athletics'],19.07.1993
1910774,HAPPIO Wilfried,M,FRA,France,['Athletics'],22.09.1998
1910775,HAY Hugo,M,FRA,France,['Athletics'],28.03.1997
1910780,ISCAYE Diana,F,FRA,France,['Athletics'],18.04.1998
1910784,JORDIER Thomas,M,FRA,France,['Athletics'],12.08.1994
1910785,JOSEPH Gemima,F,FRA,France,['Athletics'],17.10.2001
1910786,JULIEN Melody,F,FRA,France,['Athletics'],13.05.1999
1910787,KANDISSOUNON Lena,F,FRA,France,['Athletics'],26.11.1998
1910791,KOUNTA Muhammad Abdallah,M,FRA,France,['Athletics'],27.10.1994
1910794,KPATCHA Hilary,F,FRA,France,['Athletics'],5.05.1998
1910802,LAMOTE Renelle,F,FRA,France,['Athletics'],26.12.1993
1910812,OZBAS Szofi,F,HUN,Hungary,['Judo'],19.10.2001
1910841,LELIOR Anat,F,ISR,Israel,['Surfing'],29.04.2000
1910849,SAENCHA Kamonlak,F,THA,Thailand,['Shooting'],1.10.2007
1911041,JAJARABILLA Mario Damian,M,ARG,Argentina,['Archery'],10.01.1999
1911048,DOUILLET Ionnah Eliane,F,BEN,Benin,['Swimming'],28.11.2007
1911067,PUPP Reka,F,HUN,Hungary,['Judo'],4.07.1996
1911081,de MASI Arianna,F,ITA,Italy,['Athletics'],2.06.1999
1911100,KPADE Alexis Michel Roger Dodji,M,BEN,Benin,['Swimming'],11.11.2005
1911110,TOTH Krisztian,M,HUN,Hungary,['Judo'],1.05.1994
1911111,TARADIN Denis,M,CYP,Cyprus,['Sailing'],25.11.1996
1911113,UNGVARI Attila,M,HUN,Hungary,['Judo'],25.10.1988
1911142,VEG Zsombor,M,HUN,Hungary,['Judo'],16.10.2001
1911163,MARTINEZ Dani,M,COL,Colombia,['Cycling Road'],25.04.1996
1911167,BUITRAGO Santi,M,COL,Colombia,['Cycling Road'],26.09.1999
1911221,MESTRE Alberto,M,VEN,Venezuela,['Swimming'],10.02.1999
1911246,LEWIS Akilah,F,TTO,Trinidad and Tobago,['Athletics'],10.12.2000
1911247,SCIORTINO Martti,M,ITA,Italy,['Cycling BMX Racing'],25.07.1998
1911263,Mc KAY Shakeem,M,TTO,Trinidad and Tobago,['Athletics'],26.03.2003
1911269,PATINO Paula,F,COL,Colombia,['Cycling Road'],29.03.1997
1911272,BETTIOL Alberto,M,ITA,Italy,['Cycling Road'],29.10.1993
1911367,QUOW Renny,M,TTO,Trinidad and Tobago,['Athletics'],25.08.1987
1911391,YEGRES COTTIN Maria Victoria,F,VEN,Venezuela,['Swimming'],23.11.2005
1911399,MOZZATO Luca,M,ITA,Italy,['Cycling Road'],15.02.1998
1911407,RICHARDS Jereem,M,TTO,Trinidad and Tobago,['Athletics'],13.01.1994
1911428,SILOT TORRES Arturo,M,CUB,Cuba,['Wrestling'],13.03.2001
1911467,BARANKOVA Denisa,F,SVK,Slovakia,['Archery'],7.09.2001
1911478,GRIGAR Jakub,M,SVK,Slovakia,['Canoe Slalom'],27.04.1997
1911503,KUBIN Robert,M,SVK,Slovakia,['Sailing'],21.06.2003
1911504,BARTEKOVA Danka,F,SVK,Slovakia,['Shooting'],19.10.1984
1911512,TUZINSKY Juraj,M,SVK,Slovakia,['Shooting'],24.08.1984
1911514,TURY Richard,M,SVK,Slovakia,['Skateboarding'],10.06.1993
1911515,DUSA Matej,M,SVK,Slovakia,['Swimming'],10.07.2000
1911520,POTOCKA Tamara,F,SVK,Slovakia,['Swimming'],15.08.2002
1911527,SCHMIEDLOVA Anna Karolina,F,SVK,Slovakia,['Tennis'],13.09.1994
1911532,SALKAZANOV Tajmuraz Mairbekovic,M,SVK,Slovakia,['Wrestling'],6.04.1996
1911550,LEVAI Zoltan,M,HUN,Hungary,['Wrestling'],30.01.1996
1911553,LIGETI Daniel,M,HUN,Hungary,['Wrestling'],31.07.1989
1911555,LOSONCZI David,M,HUN,Hungary,['Wrestling'],1.07.2000
1911652,WALCOTT Keshorn,M,TTO,Trinidad and Tobago,['Athletics'],2.04.1993
1911794,WARREN Portious,F,TTO,Trinidad and Tobago,['Athletics'],2.03.1996
1911800,ZHOYA Sasha,M,FRA,France,['Athletics'],25.06.2002
1911807,LAZRAQ-KHLASS Auriana,F,FRA,France,['Athletics'],22.04.1999
1911809,le CLEZIO Corentin,M,FRA,France,['Athletics'],24.09.1999
1911825,LOGA Rose,F,FRA,France,['Athletics'],27.07.2002
1911829,MADELEINE Sarah,F,FRA,France,['Athletics'],20.09.1998
1911839,MARAVAL Louise,F,FRA,France,['Athletics'],31.07.2001
1911843,MATEO Pablo,M,FRA,France,['Athletics'],1.02.2001
1911848,MENIKER Nawal,F,FRA,France,['Athletics'],9.12.1997
1911852,MIELLET Alexis,M,FRA,France,['Athletics'],5.05.1995
1911855,MOHAMED Raphael,M,FRA,France,['Athletics'],2.02.1998
1911865,MOUTARD Camille,F,FRA,France,['Athletics'],11.07.2001
1911868,NAVARRO Nicolas,M,FRA,France,['Athletics'],12.03.1991
1911877,OLIERE Orlann,F,FRA,France,['Athletics'],26.05.1991
1911883,PARE Maroussia,F,FRA,France,['Athletics'],18.07.1996
1911884,PARISOT Helene,F,FRA,France,['Athletics'],17.12.1992
1911894,PONTVIANNE Jean-Marc,M,FRA,France,['Athletics'],6.08.1994
1911897,PREVOT Loic,M,FRA,France,['Athletics'],10.02.1998
1911898,PRIAM Aymeric,M,FRA,France,['Athletics'],26.06.2000
1911900,QUINION Aurelien,M,FRA,France,['Athletics'],27.01.1993
1911913,RENOUARD Flavie,F,FRA,France,['Athletics'],10.09.2000
1911914,REUX Tom,M,FRA,France,['Athletics'],24.02.1999
1911916,RICHARD Sarah,F,FRA,France,['Athletics'],2.04.1998
1911919,RIMLINGER Marie-Ange,F,FRA,France,['Athletics'],31.12.2001
1911920,ROBERT Benjamin,M,FRA,France,['Athletics'],4.01.1998
1911921,ROBERT-MICHON Melina,F,FRA,France,['Athletics'],18.07.1979
1911923,ROLLIN Meline,F,FRA,France,['Athletics'],17.06.1998
1911929,SAIDY Fabrisio,M,FRA,France,['Athletics'],15.07.1999
1911932,SAMBA-MAYELA Cyrena,F,FRA,France,['Athletics'],31.10.2000
1911936,SCHRUB Yann,M,FRA,France,['Athletics'],20.03.1996
1911945,SOMBE David,M,FRA,France,['Athletics'],24.04.2000
1911947,SPILLMANN Yann,M,FRA,France,['Athletics'],15.07.2002
1911948,STEY Pauline,F,FRA,France,['Athletics'],9.09.2001
1911949,SYLLA Sounkamba,F,FRA,France,['Athletics'],9.07.1998
1911954,TAVERNIER Alexandra,F,FRA,France,['Athletics'],13.12.1993
1911966,TUAL Gabriel,M,FRA,France,['Athletics'],9.04.1998
1911968,TUPAIA Teura'itera'i,M,FRA,France,['Athletics'],6.02.2000
1911975,VERMONT Dylan,M,FRA,France,['Athletics'],24.08.1999
1911976,VEYSSIERE Marjorie,F,FRA,France,['Athletics'],18.05.1996
1911979,WOLDU Mekdes,F,FRA,France,['Athletics'],20.10.1992
1911985,ZARBO Alessia,F,FRA,France,['Athletics'],11.09.2001
1911988,ZEZE Meba Mickael,M,FRA,France,['Athletics'],19.05.1994
1911990,ZEZE Ryan,M,FRA,France,['Athletics'],29.01.1998
1911993,ECCLES Rosie,F,GBR,Great Britain,['Boxing'],23.07.1996
1912007,ORIE Delicious,M,GBR,Great Britain,['Boxing'],31.05.1997
1912009,RICHARDSON Lewis,M,GBR,Great Britain,['Boxing'],4.06.1997
1912051,BOUTIER Celine,F,FRA,France,['Golf'],10.11.1993
1912052,DELACOUR Perrine,F,FRA,France,['Golf'],5.04.1994
1912058,PEREZ Victor,M,FRA,France,['Golf'],2.09.1992
1912059,PAVON Matthieu,M,FRA,France,['Golf'],2.11.1992
1912080,WATKIN Deandre,M,JAM,Jamaica,['Athletics'],9.12.2002
1912116,WALKER Jelani,M,JAM,Jamaica,['Athletics'],10.06.1998
1912223,CATROFE Santiago,M,URU,Uruguay,['Athletics'],13.02.1999
1912250,FERNANDEZ Maria Pia,F,URU,Uruguay,['Athletics'],1.04.1995
1912256,LASA Emiliano,M,URU,Uruguay,['Athletics'],25.01.1990
1912315,OTERO EZCURRA Matias Valentin,M,URU,Uruguay,['Canoe Sprint'],14.02.1998
1912322,STONA Roje,M,JAM,Jamaica,['Athletics'],26.02.1999
1912496,ARIAS Daniela,F,COL,Colombia,['Football'],31.08.1994
1912502,ARIAS Carolina,F,COL,Colombia,['Football'],2.09.1990
1912503,ALDRIDGE Charlie,M,GBR,Great Britain,['Cycling Mountain Bike'],3.04.2001
1912507,BARKER Elinor,F,GBR,Great Britain,['Cycling Track'],7.09.1994
1912508,BARKER Megan,F,GBR,Great Britain,['Cycling Track'],15.08.1997
1912510,BIGHAM Daniel,M,GBR,Great Britain,['Cycling Track'],2.10.1991
1912514,CAPEWELL Sophie,F,GBR,Great Britain,['Cycling Track'],4.09.1998
1912515,CARLIN Jack,M,GBR,Great Britain,['Cycling Track'],23.04.1997
1912517,CULLEN Ross,M,GBR,Great Britain,['Cycling BMX Racing'],28.03.2001
1912518,DEIGNAN Elizabeth,F,GBR,Great Britain,['Cycling Road'],18.12.1988
1912519,EVANS Neah,F,GBR,Great Britain,['Cycling Track'],1.08.1990
1912522,FINUCANE Emma,F,GBR,Great Britain,['Cycling Track'],22.12.2002
1912523,GEORGI Pfeiffer,F,GBR,Great Britain,['Cycling Road'],27.09.2000
1912525,HENDERSON Anna,F,GBR,Great Britain,['Cycling Road'],14.11.1998
1912529,HUTT Emily Louise,F,GBR,Great Britain,['Cycling BMX Racing'],8.12.2004
1912532,KNIGHT Josie,F,GBR,Great Britain,['Cycling Track'],29.03.1997
1912536,LOWE Ed,M,GBR,Great Britain,['Cycling Track'],24.08.2003
1912537,MACLEAN-HOWELL Ella,F,GBR,Great Britain,['Cycling Mountain Bike'],1.09.2004
1912538,MORRIS Anna,F,GBR,Great Britain,['Cycling Track'],13.06.1995
1912546,PIDCOCK Thomas,M,GBR,Great Britain,"['Cycling Road', 'Cycling Mountain Bike']",30.07.1999
1912548,REILLY Kieran Darren David,M,GBR,Great Britain,['Cycling BMX Freestyle'],12.07.2001
1912549,RICHARDS Evie,F,GBR,Great Britain,['Cycling Mountain Bike'],11.03.1997
1912553,SHRIEVER Bethany,F,GBR,Great Britain,['Cycling BMX Racing'],19.04.1999
1912557,STEWART Mark,M,GBR,Great Britain,['Cycling Track'],25.08.1995
1912560,TANFIELD Charlie,M,GBR,Great Britain,['Cycling Track'],17.11.1996
1912562,TARLING Josh,M,GBR,Great Britain,['Cycling Road'],15.02.2004
1912564,THOMAS Lowri,F,GBR,Great Britain,['Cycling Track'],3.03.1999
1912567,TRUMAN Joseph,M,GBR,Great Britain,['Cycling Track'],14.02.1997
1912568,TURNBULL Hamish,M,GBR,Great Britain,['Cycling Track'],13.07.1999
1912571,VERNON Ethan,M,GBR,Great Britain,['Cycling Track'],26.08.2000
1912573,WHYTE Kye,M,GBR,Great Britain,['Cycling BMX Racing'],21.09.1999
1912575,WOOD Oliver,M,GBR,Great Britain,['Cycling Track'],26.11.1995
1912576,WORTHINGTON Charlotte Elizabeth,F,GBR,Great Britain,['Cycling BMX Freestyle'],26.06.1996
1912577,WRIGHT Fred,M,GBR,Great Britain,['Cycling Road'],13.06.1999
1912638,BARON Angela,F,COL,Colombia,['Football'],18.09.2003
1912639,FAGUNDEZ Eric,M,URU,Uruguay,['Cycling Road'],19.08.1998
1912774,CAICEDO Linda,F,COL,Colombia,['Football'],22.02.2005
1912778,ALCALA CEGOVIA Omailyn Carolina,F,VEN,Venezuela,['Boxing'],9.09.1998
1912783,BUHROVA Polina,F,UKR,Ukraine,['Badminton'],30.01.2004
1912784,APRAHAMIAN Alain,M,URU,Uruguay,['Judo'],26.01.1988
1912786,PAUL Nicholas,M,TTO,Trinidad and Tobago,['Cycling Track'],23.09.1998
1912790,BROWNE Kwesi,M,TTO,Trinidad and Tobago,['Cycling Track'],31.01.1994
1912803,MOYA Diego,M,CHI,Chile,['Triathlon'],19.10.1998
1912804,NOLLES Leo,M,URU,Uruguay,['Swimming'],12.04.2003
1912813,HIBBERT Jaydon,M,JAM,Jamaica,['Athletics'],17.01.2005
1912814,RIVEROS Gaspar,M,CHI,Chile,['Triathlon'],27.04.1990
1912817,FRANK Nicole,F,URU,Uruguay,['Swimming'],8.09.2003
1912820,COVA ROMERO Jesus Nazaret,M,VEN,Venezuela,['Boxing'],22.05.2000
1912876,HUDSON Andrew,M,JAM,Jamaica,['Athletics'],14.12.1996
1913005,CARABALI Jorelyn,F,COL,Colombia,['Football'],18.05.1997
1913009,CARACAS Daniela,F,COL,Colombia,['Football'],25.04.1997
1913018,AGUIRRE Fernanda,F,CHI,Chile,['Taekwondo'],29.07.1997
1913028,RINCON VELASCO Anthony,M,COL,Colombia,['Swimming'],20.04.2001
1913059,CHURCHILL MARTINEZ Joaquin,M,CHI,Chile,['Taekwondo'],17.10.2002
1913105,McLEOD Carey,M,JAM,Jamaica,['Athletics'],14.04.1998
1913118,LEVELL Bryan,M,JAM,Jamaica,['Athletics'],23.12.2003
1913149,FERGUSON Zuri,F,TTO,Trinidad and Tobago,['Swimming'],1.03.2007
